ID_yr,Site,Year,Species,Treatment,spp_trt,Phytometer,Neighbour,light,carbon,WUE,gs
CCP7CU_2016,CCP7CU,2016,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,100,1.4,0.92,98
CCP7CU_2016,CCP7CU,2016,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,50,0.2,0.22,59
CCP7CU_2016,CCP7CU,2016,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,0,-0.7,-0.8,59
CCP8_2016,CCP8,2016,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,1500,5.4,2.73,74
CCP8_2016,CCP8,2016,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,1000,4.6,2.82,92
CCP8_2016,CCP8,2016,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,500,4.7,2.8,97
CCP8_2016,CCP8,2016,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,200,3.7,3.43,63
CCP8_2016,CCP8,2016,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,100,1.5,1.46,61
CCP8_2016,CCP8,2016,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,50,0.1,0.11,54
CCP8_2016,CCP8,2016,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,0,-0.8,-1.82,27
CCP8CU_2016,CCP8CU,2016,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,1500,13.7,2.52,256
CCP8CU_2016,CCP8CU,2016,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,1000,12.3,3.51,264
CCP8CU_2016,CCP8CU,2016,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,500,9.7,2.93,231
CCP8CU_2016,CCP8CU,2016,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,200,4.7,1.57,218
CCP8CU_2016,CCP8CU,2016,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,100,2,0.88,155
CCP8CU_2016,CCP8CU,2016,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,50,0.4,0.23,117
CCP8CU_2016,CCP8CU,2016,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,0,-0.8,-0.5,106
CCP9_2016,CCP9,2016,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,1500,10.1,1.87,231
CCP9_2016,CCP9,2016,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,1000,9.5,2.75,228
CCP9_2016,CCP9,2016,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,500,7.9,2.58,185
CCP9_2016,CCP9,2016,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,200,4.7,1.68,177
CCP9_2016,CCP9,2016,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,100,2.1,0.95,136
CCP9_2016,CCP9,2016,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,50,0.5,0.27,112
CCP9_2016,CCP9,2016,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,0,-0.4,-0.24,101
CCP9CU_2016,CCP9CU,2016,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,1500,13.9,1.82,404
CCP9CU_2016,CCP9CU,2016,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,1000,11.7,2.12,413
CCP9CU_2016,CCP9CU,2016,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,500,9.5,2.18,365
CCP9CU_2016,CCP9CU,2016,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,200,4.5,0.96,363
CCP9CU_2016,CCP9CU,2016,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,100,1.5,0.42,258
CCP9CU_2016,CCP9CU,2016,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,50,-0.2,-0.07,207
CCP9CU_2016,CCP9CU,2016,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,0,-1.2,-0.52,160
CCP10_2016,CCP10,2016,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,1500,7.6,1.37,228
CCP10_2016,CCP10,2016,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,1000,7.3,2.11,209
CCP10_2016,CCP10,2016,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,500,6.5,2.35,155
CCP10_2016,CCP10,2016,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,200,4.2,1.94,121
CCP10_2016,CCP10,2016,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,100,1.9,1.19,87
CCP10_2016,CCP10,2016,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,50,0.7,0.52,74
CCP10_2016,CCP10,2016,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,0,-0.7,-0.6,59
CCP10CU_2016,CCP10CU,2016,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,1500,15.7,1.99,384
CCP10CU_2016,CCP10CU,2016,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,1000,14.6,2.74,419
CCP10CU_2016,CCP10CU,2016,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,500,11.5,2.41,332
CCP10CU_2016,CCP10CU,2016,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,200,5.2,1.41,240
CCP10CU_2016,CCP10CU,2016,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,100,1.5,0.59,152
CCP10CU_2016,CCP10CU,2016,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,50,0.3,0.18,95
CCP10CU_2016,CCP10CU,2016,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,0,-0.6,-0.52,64
CCP11_2016,CCP11,2016,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,1500,5,1.21,159
CCP11_2016,CCP11,2016,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,1000,4,1.85,114
CCP11_2016,CCP11,2016,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,500,2.2,1.45,76
CCP11_2016,CCP11,2016,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,200,0.8,0.72,57
CCP11_2016,CCP11,2016,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,100,0.3,0.29,51
CCP11_2016,CCP11,2016,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,50,-0.2,-0.26,38
CCP11_2016,CCP11,2016,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,0,-0.5,-0.83,29
CCP11CU_2016,CCP11CU,2016,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,1500,8.3,1.27,285
CCP11CU_2016,CCP11CU,2016,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,1000,7,1.68,274
CCP11CU_2016,CCP11CU,2016,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,500,4.6,1.5,171
CCP11CU_2016,CCP11CU,2016,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,200,1.6,0.78,111
CCP11CU_2016,CCP11CU,2016,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,100,0.5,0.34,77
CCP11CU_2016,CCP11CU,2016,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,50,-0.3,-0.3,50
CCP11CU_2016,CCP11CU,2016,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,0,-1.1,-1.33,42
CCP12_2016,CCP12,2016,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,1500,8.2,1.69,190
CCP12_2016,CCP12,2016,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,1000,7.5,2.98,141
CCP12_2016,CCP12,2016,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,500,5.1,2.37,113
CCP12_2016,CCP12,2016,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,200,2.1,1.26,88
CCP12_2016,CCP12,2016,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,100,-0.2,-0.17,62
CCP12_2016,CCP12,2016,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,50,-0.9,-0.94,51
CCP12_2016,CCP12,2016,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,0,-1.1,-1.75,31
CAP1_2016,CAP1,2016,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,1500,3.6,0.98,143
CAP1_2016,CAP1,2016,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,1000,3.4,1.47,116
CAP1_2016,CAP1,2016,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,500,3.3,2.02,97
CAP1_2016,CAP1,2016,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,200,2.7,1.57,96
CAP1_2016,CAP1,2016,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,100,1.7,1.11,88
CAP1_2016,CAP1,2016,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,50,1.1,0.74,86
CAP1_2016,CAP1,2016,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,0,0.2,0.14,85
CAP4_2016,CAP4,2016,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,1500,2.8,0.65,174
CAP4_2016,CAP4,2016,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,1000,2.6,0.99,141
CAP4_2016,CAP4,2016,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,500,1.9,1,125
CAP4_2016,CAP4,2016,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,200,2.1,1.03,122
CAP4_2016,CAP4,2016,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,100,0.4,0.2,125
CAP4_2016,CAP4,2016,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,50,0,0,99
CAP4_2016,CAP4,2016,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,0,-1.3,-0.84,99
CAP11_2016,CAP11,2016,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,1500,0.7,0.26,89
CAP11_2016,CAP11,2016,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,1000,2.9,1.35,105
CAP11_2016,CAP11,2016,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,500,2.5,1.28,99
CAP11_2016,CAP11,2016,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,200,1.5,0.75,101
CAP11_2016,CAP11,2016,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,100,0.1,0.05,104
CAP11_2016,CAP11,2016,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,50,-1.3,-0.7,99
CAP11_2016,CAP11,2016,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,0,-1.8,-0.95,97
CAP6CU_2016,CAP6CU,2016,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,1500,13.7,2.12,331
CAP6CU_2016,CAP6CU,2016,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,1000,12.9,2.72,289
CAP6CU_2016,CAP6CU,2016,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,500,10.7,2.55,293
CAP6CU_2016,CAP6CU,2016,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,200,5.5,1.51,270
CAP6CU_2016,CAP6CU,2016,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,100,2.6,0.87,208
CAP6CU_2016,CAP6CU,2016,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,50,1.4,0.58,163
CAP6CU_2016,CAP6CU,2016,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,0,0.5,0.21,162
CAP7CU_2016,CAP7CU,2016,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,1500,15.8,2.07,441
CAP7CU_2016,CAP7CU,2016,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,1000,15.1,2.2,569
CAP7CU_2016,CAP7CU,2016,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,500,12.2,2.09,563
CAP7CU_2016,CAP7CU,2016,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,200,7.1,1.25,632
CAP7CU_2016,CAP7CU,2016,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,100,2.6,0.47,499
CAP7CU_2016,CAP7CU,2016,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,50,2.1,0.43,412
CAP7CU_2016,CAP7CU,2016,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,0,0.5,0.12,375
CAP10_2016,CAP10,2016,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,1500,9.1,1.62,256
CAP10_2016,CAP10,2016,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,1000,9.1,2.43,235
CAP10_2016,CAP10,2016,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,500,5.2,1.69,205
CAP10_2016,CAP10,2016,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,200,4.2,1.48,206
CAP10_2016,CAP10,2016,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,100,2,0.72,201
CAP10_2016,CAP10,2016,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,50,0.5,0.26,131
CAP10_2016,CAP10,2016,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,0,-0.9,-0.32,210
CAP10CU_2016,CAP10CU,2016,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,1500,12.8,2.06,302
CAP10CU_2016,CAP10CU,2016,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,1000,11.8,2.41,303
CAP10CU_2016,CAP10CU,2016,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,500,8.8,2,321
CAP10CU_2016,CAP10CU,2016,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,200,4.6,1.54,246
CAP10CU_2016,CAP10CU,2016,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,100,1.6,0.42,337
CAP10CU_2016,CAP10CU,2016,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,50,0,0,290
CAP10CU_2016,CAP10CU,2016,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,0,-1.5,-0.42,253
CCP1_2016,CCP1,2016,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,1500,5.6,1.53,149
CCP1_2016,CCP1,2016,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,1000,4.4,2.54,88
CCP1_2016,CCP1,2016,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,500,4.1,2.32,104
CCP1_2016,CCP1,2016,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,200,3.4,2.79,78
CCP1_2016,CCP1,2016,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,100,2,1.42,96
CCP1_2016,CCP1,2016,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,50,1.5,1.35,76
CCP1_2016,CCP1,2016,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,0,0.3,0.33,67
CCP1CU_2016,CCP1CU,2016,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,1500,9.4,2.63,139
CCP1CU_2016,CCP1CU,2016,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,1000,7.8,3.63,101
CCP1CU_2016,CCP1CU,2016,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,500,6.5,4.17,85
CCP1CU_2016,CCP1CU,2016,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,200,3.5,2.3,90
CCP1CU_2016,CCP1CU,2016,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,100,1.5,1.32,69
CCP1CU_2016,CCP1CU,2016,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,50,-0.2,-0.19,65
CCP1CU_2016,CCP1CU,2016,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,0,-1.2,-1.03,74
CCP2_2016,CCP2,2016,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,1500,13,1.96,331
CCP2_2016,CCP2,2016,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,1000,12.1,2.34,343
CCP2_2016,CCP2,2016,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,500,10.7,2.65,308
CCP2_2016,CCP2,2016,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,200,6.1,2.21,212
CCP2_2016,CCP2,2016,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,100,2.6,1.08,155
CCP2_2016,CCP2,2016,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,50,1.8,0.93,123
CCP2_2016,CCP2,2016,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,0,0.1,0.07,87
CCP2CU_2016,CCP2CU,2016,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,1500,9,1.79,229
CCP2CU_2016,CCP2CU,2016,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,1000,9.2,2.28,240
CCP2CU_2016,CCP2CU,2016,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,500,7.9,2.48,236
CCP2CU_2016,CCP2CU,2016,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,200,4.7,1.62,255
CCP2CU_2016,CCP2CU,2016,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,100,2.4,0.76,235
CCP2CU_2016,CCP2CU,2016,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,50,0.6,0.21,226
CCP2CU_2016,CCP2CU,2016,Calamagrostis,No competition,Calamagrostis_Phragmites_No competition,Calamagrostis_Phragmites,Phragmites,0,0,0,201
CCP3_2016,CCP3,2016,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,1500,10.8,1.7,306
CCP3_2016,CCP3,2016,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,1000,8.3,1.58,359
CCP3_2016,CCP3,2016,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,500,7.6,1.85,326
CCP3_2016,CCP3,2016,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,200,4.1,1.27,262
CCP3_2016,CCP3,2016,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,100,1.8,0.79,164
CCP3_2016,CCP3,2016,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,50,0,0,330
CCP3_2016,CCP3,2016,Calamagrostis,Competition,Calamagrostis_Phragmites_Competition,Calamagrostis_Phragmites,Phragmites,0,0.8,0.32,172
CAP1_2017,CAP1,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,1500,10.1,1.98,213
CAP1_2017,CAP1,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,1000,9.7,2.82,233
CAP1_2017,CAP1,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,500,8.4,2.42,213
CAP1_2017,CAP1,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,200,4.3,1.33,200
CAP1_2017,CAP1,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,100,1.2,0.41,182
CAP1_2017,CAP1,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,50,-0.3,-0.11,158
CAP1_2017,CAP1,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,0,-1.1,-0.44,145
CAP10_2017,CAP10,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,1500,12.4,2.56,210
CAP10_2017,CAP10,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,1000,12.1,3.45,247
CAP10_2017,CAP10,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,500,9.5,2.89,219
CAP10_2017,CAP10,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,200,5.6,1.89,199
CAP10_2017,CAP10,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,100,2.7,0.99,182
CAP10_2017,CAP10,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,50,0.6,0.26,152
CAP10_2017,CAP10,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,0,-0.5,-0.23,127
CAP10CU_2017,CAP10CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,1500,14,2.68,230
CAP10CU_2017,CAP10CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,1000,13,3.69,232
CAP10CU_2017,CAP10CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,500,10.1,3.18,198
CAP10CU_2017,CAP10CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,200,6,2.1,186
CAP10CU_2017,CAP10CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,100,2,0.87,145
CAP10CU_2017,CAP10CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,50,0.2,0.12,101
CAP10CU_2017,CAP10CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,0,-1.1,-0.85,77
CAP11_2017,CAP11,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,1500,12.2,1.95,315
CAP11_2017,CAP11,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,1000,11.2,2.44,348
CAP11_2017,CAP11,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,500,9.1,2.39,346
CAP11_2017,CAP11,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,200,5.2,1.33,305
CAP11_2017,CAP11,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,100,2,0.54,290
CAP11_2017,CAP11,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,50,0.2,0.06,261
CAP11_2017,CAP11,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,0,-0.8,-0.27,222
CAP12_2017,CAP12,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,1500,8.1,2.09,172
CAP12_2017,CAP12,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,1000,7.3,3.15,146
CAP12_2017,CAP12,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,500,6,3.16,149
CAP12_2017,CAP12,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,200,3.8,1.96,130
CAP12_2017,CAP12,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,100,1.9,1.04,125
CAP12_2017,CAP12,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,50,0.4,0.24,113
CAP12_2017,CAP12,2017,Carex,Competition,Carex_Phragmites_Competition,Carex_Phragmites,Phragmites,0,-0.6,-0.42,95
CAP12CU_2017,CAP12CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,1500,14.7,2.28,372
CAP12CU_2017,CAP12CU,2017,Carex,No competition,Carex_Phragmites_No competition,Carex_Phragmites,Phragmites,1000,13.8,3.13,376
